,Sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1057,1,2007,21418,832,3761,255,4334,74003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,1,1,15001,1,1,1,1766,104,971,300,37,1525,178,820,55076,1,213,48,0,0,0,0,0,0,0,0
2770,0,245,4985,5437,262,271,50384,96,330,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,0,42083,502,584,398,57,687,2542,251,6532,1503,1311,1,3796,216,0,0,0,0,0,0,0,0,0,0,0
1001,0,1576,3717,10503,1576,5583,4044,39,1,39,364,4,6,42083,2378,0,0,0,0,0,0,0,0,0,0,0
4342,1,93984,1,1247,60,38,73501,8286,325,3249,2852,18404,48892,55,0,0,0,0,0,0,0,0,0,0,0,0
3360,1,1,114,387,4094,822,8,905,5094,120,423,24,1208,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,0,1576,24,5,541,8763,2,11,1,114,1763,12255,425,66,38,3150,0,0,0,0,0,0,0,0,0,0
931,1,6512,1,198,625,377,2012,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,1,18938,1,3063,569,317,10980,476,2041,2389,691,301,15646,16739,14,441,696,1,0,0,0,0,0,0,0,0
3657,1,1,84,300,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,1,1,66,48,9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,0,189,259,2416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,0,6883,3,16458,2317,73501,9492,3218,244,38,193,203,18404,14,441,696,1,0,0,0,0,0,0,0,0,0
1770,1,1,114,317,9135,11,1877,8,159,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,1,139,2482,2949,2712,1,3693,1804,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,1,51,377,135,10070,19123,2132,143,80628,498,418,242,3249,2453,14,441,696,1,0,0,0,0,0,0,0,0
2515,1,1576,42083,382,2,26,155,124,2305,533,5758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,1,2059,574,805,32,47192,3196,318,10521,886,2059,81,2175,1,4605,4605,696,0,0,0,0,0,0,0,0,0
907,1,1,644,3231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,0,51,20725,7496,3115,39,6187,1375,19432,1,16462,4609,14,441,696,1,0,0,0,0,0,0,0,0,0,0
3573,1,4529,11,1,5538,38,1384,5,3128,4529,1623,364,104,198,1593,5913,3605,584,21,521,0,0,0,0,0,0
626,1,39,407,262,1,274,42083,3893,8210,26,1503,6503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,0,1,1998,905,3752,1114,678,9510,41954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,0,1,38,3424,10578,587,1108,1108,3587,9492,54308,1,58,6425,1,1442,7847,29341,64,1,38,111,0,0,0,0
1338,0,2069,42083,190,3802,6,11246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,1,51,48619,1146,1,11424,1596,5984,12700,2734,1146,636,1779,1,1,14,441,696,1,0,0,0,0,0,0,0
3076,1,11028,2084,1270,5265,11028,244,645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,0,38040,9007,4069,51438,244,5093,8,203,141,1299,1,1,2862,14,441,696,1,0,0,0,0,0,0,0,0
4233,0,404,1,20725,1,1,5012,13424,4429,183,5758,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0
497,1,2,99,5395,13579,3150,15,69,5,178,4807,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486,1,1304,4691,6194,11538,1234,670,2497,3148,2303,3634,5538,625,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,1,1,628,16201,24179,112,2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,1,2479,1,2,37,2303,1345,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,0,42083,35632,5984,1859,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,1,1704,3752,11170,1,44822,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,1,24797,80,3730,15001,2316,1114,43908,521,5776,4126,16,20,1576,0,0,0,0,0,0,0,0,0,0,0,0
1173,0,1,14096,3872,39,498,584,11855,112,22,53,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,1,997,1717,1148,281,74753,355,28,14453,3761,330,8,1327,696,1178,2402,3761,26033,12210,0,0,0,0,0,0,0
544,0,42083,1568,1,5357,154,584,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1,1,193,640,89,3280,48,506,2041,16088,858,126,5463,1508,3980,7267,0,0,0,0,0,0,0,0,0,0
3000,1,1576,1,143,38,1,1282,1363,5376,1,780,552,4997,198,1282,3,19,155,14125,27117,1,1,0,0,0,0
238,0,2043,1604,10503,584,86740,7291,1367,6141,1367,146,1858,3249,178,694,2216,7291,1367,3249,1,0,0,0,0,0,0
4382,0,1,7338,3332,750,2506,3347,476,1,1,20725,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0
1042,0,25,3,17917,1698,426,67,66,357,4001,2509,42083,938,2885,15,0,0,0,0,0,0,0,0,0,0,0
2211,1,73812,38,625,584,1,2903,2649,125,143,5913,216,38,1384,148,43,73812,0,0,0,0,0,0,0,0,0
2395,1,13579,36,1272,2,5,146,530,691,11885,2,67,31768,371,42637,0,0,0,0,0,0,0,0,0,0,0
555,0,5376,125,6799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,1,3616,274,440,71438,4110,255,5012,35318,675,1576,42083,2597,2799,0,0,0,0,0,0,0,0,0,0,0,0
3207,1,1576,3,66,114,42083,5,3059,10300,1,1859,38,193,16956,2752,121,6,186,606,0,0,0,0,0,0,0
4252,1,51,15317,5158,6713,3115,1503,1859,51,1920,2573,134,1,14,441,696,1,0,0,0,0,0,0,0,0,0
1723,1,16201,86,1,1877,74,23,994,317,377,541,850,3053,42863,1328,3518,1627,1012,6,0,0,0,0,0,0,0
4412,1,37136,1,31416,34103,1586,248,78437,1392,530,2733,1,244,5,10204,14,441,696,1,0,0,0,0,0,0,0
3755,0,1,1100,541,2,23,4371,5094,66,668,7397,193,502,2065,224,0,0,0,0,0,0,0,0,0,0,0
3782,0,1,216,352,371,1721,1742,11836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,1,35516,926,8990,54754,39,39091,1848,396,42083,476,10150,54754,39,39091,16749,17,36,0,0,0,0,0,0,0,0
3789,0,1529,289,83,41,3849,393,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1,182,1,345,2746,393,12638,792,15361,21772,805,24,2132,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,1,51,1,20725,276,276,601,3354,8380,1,429,80,1019,4090,1,14,441,696,1,0,0,0,0,0,0,0
1024,1,48270,59856,5667,2652,715,42083,440,42083,628,612,1046,7103,42083,3092,1,1,6933,1108,1108,143,38,0,0,0,0
1539,1,967,1,216,2483,2497,3076,3872,5094,709,82,142,439,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,0,7800,16980,1256,15,3,1240,291,1428,4039,2649,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,1,8784,1,1576,599,1,6512,552,7681,5540,498,5094,5946,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,43237,209,6820,9705,3096,18585,1552,25437,1859,3227,83248,7690,683,30330,43237,209,6820,9152,0,0,0,0,0,0
478,1,1,222,1,1,1101,938,1,890,1802,959,17,66,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,0,1,432,556,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,1,18941,1863,2360,3597,17010,3412,1222,2216,6133,6845,74,37,454,1,14,441,696,1,0,0,0,0,0,0,0
2015,1,1,101,3,177,541,4768,58812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,2,105,2672,261,3713,1646,3337,1,1,390,2607,515,3337,0,0,0,0,0,0,0,0,0,0,0,0
1869,1,1,39,4036,950,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,1,4573,3696,300,11246,39,498,15,1330,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,0,18693,1,11,5,159,1170,5463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,1,1,4,26,207,165,37,33068,74,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,1,1,658,416,34360,36,74,300,429,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1,431,1576,199,3782,334,1993,52,258,58,196,42083,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443,1,42083,5,1721,4839,3802,236,233,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,1,54650,1330,3898,15,1439,28,39,498,623,22,8,101,86,230,0,0,0,0,0,0,0,0,0,0,0
3388,1,921,11,38,3746,40,9330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,0,1576,42083,21,13792,189,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0,1576,1,584,149,198,1,1503,198,584,31363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,0,42083,674,24663,2194,1612,55,2849,1,7267,19240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,1,51,223,2216,5320,7271,13001,209,9348,31088,17010,127,1,14,441,696,1,0,0,0,0,0,0,0,0,0
132,1,584,127,21772,129,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,1,2765,1,1,48892,6378,8850,17022,678,4015,14,441,696,1,675,21442,0,0,0,0,0,0,0,0,0,0
803,1,4458,875,6423,2017,1,73611,32696,37,17747,225,167,1,1,97529,1302,1,1722,55,2814,0,0,0,0,0,0
120,1,1576,1,2,76,146,111,176,242,104,79,60,3746,9880,1,0,0,0,0,0,0,0,0,0,0,0
2310,1,1,5094,316,4952,271,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,1,36,595,120,595,120,595,186,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,0,42083,51367,180,1202,22086,1,625,1477,74,1475,2216,6574,1390,12255,0,0,0,0,0,0,0,0,0,0,0
3021,1,8033,13576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,1,349,127,9446,15,3,1802,4529,2430,1454,1043,1,1,4849,1,0,0,0,0,0,0,0,0,0,0,0
3241,0,1548,16749,17,9057,1095,548,285,1156,13750,668,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3404,1,1,50434,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,4719,9506,1,25,1128,1503,28,364,4,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1,51,2736,8066,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,1,42083,21,114,56,17,10,27,668,2817,21772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,1,1,435,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,1,2535,16749,6144,4767,1,224,2121,552,552,10598,7511,5727,7283,8973,6141,1477,4066,4697,7291,4089,5804,4089,5524,8354,0
2584,0,12886,7800,14274,830,10077,67,1068,23,45590,57,4852,3533,1,0,0,0,0,0,0,0,0,0,0,0,0
2653,0,42083,1,1,24974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,1,2165,1,48,571,619,30336,5094,1272,3946,424,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,1,1,1208,222,1576,15,2732,1,7826,39,498,4852,2081,458,42083,0,0,0,0,0,0,0,0,0,0,0
567,1,2,114,42083,216,103,1,2,181,584,46279,54360,3159,1762,3568,506,71,1,5244,7561,0,0,0,0,0,0
1264,1,1,3031,44873,1877,11,7830,7511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,138,2903,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,1,2114,1576,3,1,1772,21772,1,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,0,9039,377,640,553,827,1,587,1046,7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1,8797,48,571,216,3076,15,213,548,619,5094,625,424,8,4058,0,0,0,0,0,0,0,0,0,0,0
1375,1,2649,4814,15,1304,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,0,143,60,1,541,672,2045,15632,3502,213,541,424,3150,628,4529,0,0,0,0,0,0,0,0,0,0,0
4383,1,100,3,1146,568,2362,1,143,10088,203,1,1,18941,50426,14,441,696,1,0,0,0,0,0,0,0,0
4347,1,5463,220,3171,2081,455,38040,9007,15,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
798,1,48270,13677,6976,10147,10944,1995,1,675,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,1,21610,1631,15150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,73501,48,571,1764,619,1046,8,16088,709,5094,193,4058,424,8,0,0,0,0,0,0,0,0,0,0,0
1412,1,200,358,21519,1,724,2216,1222,2,137,2,26,99,2649,1160,11005,2455,0,0,0,0,0,0,0,0,0
2168,0,1576,2,569,21772,24327,1,1,1503,923,541,3150,121,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,0,41432,1,2012,364,2599,5259,5660,886,3708,2314,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0
2361,1,1,5040,750,685,146,237,2654,373,7879,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,1,1,541,72,1,1,364,6288,661,2389,670,33157,628,2654,891,86,5463,112,72,111,1384,0,0,0,0,0
668,0,42083,7879,418,585,582,1568,619,678,112,2303,1,1568,678,0,0,0,0,0,0,0,0,0,0,0,0
869,1,1,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,1,1,1439,53,1330,53,300,393,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,0,25648,3752,1,826,5094,1,84,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,1,1,16749,2852,7487,1,224,5277,7511,317,7924,10598,5457,10607,5457,625,5457,1384,2852,7487,1367,691,1881,7859,0,0
4432,0,2317,3,310,203,3848,18941,124,256,10088,203,2367,2029,14,441,696,1,0,0,0,0,0,0,0,0,0
3116,1,1,198,39,8930,2426,19117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,1,1,393,7906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,1,1,1,5572,1577,19929,333,16680,17359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,1,42083,2081,86,4533,39,2074,8276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,1,29735,11020,3746,4557,1,4214,656,323,8445,11890,905,300,3728,1,14,441,696,1,0,0,0,0,0,0,0
3998,0,1,1,1503,4078,21,9366,246,4572,380,129,1156,468,14,441,696,1,0,0,0,0,0,0,0,0,0
4145,0,2765,1,10525,951,3321,11543,6810,15317,1,16892,1626,1503,9965,1,0,0,0,0,0,0,0,0,0,0,0
2244,1,10510,15001,16856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3652,0,1,53,11,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,0,1,5463,377,2733,237,2431,1294,2216,67,4,1068,23,3001,7794,134,199,515,336,895,0,0,0,0,0,0
1175,1,1,22208,142,418,416,5094,14475,4,26,1443,6,615,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,1,1,224,1510,5371,4724,7535,5371,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,1,1,15,1,1,10009,563,1,33772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1,7455,714,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,1,601,1439,230,248,17,498,2186,2909,1234,2964,6204,6976,454,0,0,0,0,0,0,0,0,0,0,0,0
274,1,46850,3713,780,1,135,209,1222,2303,5810,5896,73714,1,19029,317,3713,1,470,1,0,0,0,0,0,0,0
3308,1,21610,193,640,143,377,640,3171,3605,375,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,1,820,1644,4276,474,11796,10444,3880,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,1,1,216,498,2065,1,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,1,42083,136,1128,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,0,1576,14142,7961,4961,567,73788,178,2053,13668,103,64,40,4961,567,103,0,0,0,0,0,0,0,0,0,0
93,1,1,552,8077,623,541,736,114,2592,1784,1,541,4933,69,20,536,551,1,422,541,4225,0,0,0,0,0
533,1,2875,38,18574,1282,73611,1,13579,1,3926,1,26033,1,25180,1,13074,1,79682,1,683,0,0,0,0,0,0
3211,0,1,11,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,1,4297,40711,1251,4411,153,27117,1,971,9900,875,1,126,8712,3876,29,10117,3876,91388,0,0,0,0,0,0,0
3469,1,1576,24,198,1,1983,623,257,42083,628,1,3,178,433,1859,42083,74,516,11423,0,0,0,0,0,0,0
1919,0,1576,42083,204,743,19240,11246,10980,4771,153,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,0,48,50188,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,1,54650,86,15001,49,72,1,375,1,8354,1046,224,502,8354,4094,0,0,0,0,0,0,0,0,0,0,0
4472,0,2505,1,47138,1516,1,1,15646,1178,56519,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1,36334,21418,180,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,1,18693,325,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1,1,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,1,48,571,5094,1046,4058,424,8,85,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,1,1,51077,53,300,20977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,1,1,66,60,6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,0,1,285,3,22,533,886,67,300,34360,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,1,48892,42492,38,393,48772,1,1347,242,49,8286,5403,48892,9072,1,7999,0,0,0,0,0,0,0,0,0,0
3164,1,683,37,2645,150,1001,2,38702,3065,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,1,30359,72,1096,1597,2170,9,398,730,994,42083,906,24,66,0,0,0,0,0,0,0,0,0,0,0,0
1946,0,20073,1325,1477,120,6,1477,691,424,850,1,20073,515,459,0,0,0,0,0,0,0,0,0,0,0,0
2226,1,2202,2083,4645,180,12,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,0,1,232,6425,12065,1146,74,2205,2216,390,4066,176,23,1046,1046,694,319,0,0,0,0,0,0,0,0,0
833,1,1,60754,1,48,4996,77,2166,587,2216,9,43936,1503,1330,0,0,0,0,0,0,0,0,0,0,0,0
3966,1,1,120,683,230,112,72,2377,111,3,11246,2,584,1268,21,454,112,2206,804,0,0,0,0,0,0,0
2186,1,73812,418,71,364,38,1384,23,38,587,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,1,42083,88040,5094,2512,1830,22,178,2497,36,21,66,12255,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0,69,743,3817,1587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,0,42083,296,4974,101,56708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,0,84444,541,1096,905,193,1,585,87,1,1,5463,905,27086,1,0,0,0,0,0,0,0,0,0,0,0
3133,1,1,9,104,11,506,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,0,42083,1167,905,48798,1,11,24,38878,3314,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,0,875,3730,541,3898,1,12255,15150,1,9140,890,730,5094,3644,0,0,0,0,0,0,0,0,0,0,0,0
2764,1,1,2176,15,1614,17,6,47,498,1156,4214,1698,125,198,22,2303,577,60,1384,0,0,0,0,0,0,0
3587,0,45,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,0,1,766,4,319,426,89,37621,3174,390,1167,2087,166,6154,0,0,0,0,0,0,0,0,0,0,0,0
3107,1,4605,81,1,96422,63100,204,1222,2506,9328,327,22470,3,39,0,0,0,0,0,0,0,0,0,0,0,0
2059,1,1503,2326,271,59796,48,4996,1244,1,2536,1,1514,3926,1,1,0,0,0,0,0,0,0,0,0,0,0
1437,1,77148,53,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1,6512,1146,568,1437,34360,15778,5321,7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,0,17,10547,31903,328,2725,372,17,4878,1,24797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,1,6512,5094,552,146,15,730,323,155,178,36,5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,1,81,1,55,11,1,6,4529,6279,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,1,1,1503,1869,2624,3115,577,364,17010,3314,2218,95,2081,237,1,14,441,696,1,0,0,0,0,0,0,0
1738,0,42083,673,31,24,898,2216,1,142,490,1516,10335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,1,1,86,1,3076,84,325,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,1,9366,4128,1,4872,4562,104,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1,39,198,15,48,571,27,31363,587,15943,663,1,73501,4012,1,1553,6844,72,5524,178,72,0,0,0,0,0
4269,0,749,325,16,402,5906,1530,1471,8961,3728,49,219,72,530,60,209,1,14,441,696,1,0,0,0,0,0
1330,0,1,42083,2017,53,375,62800,2859,541,1,5441,5925,448,73501,6725,6304,398,147,4128,4214,0,0,0,0,0,0
2179,1,21772,224,1510,1,5804,7535,31660,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,0,42083,2362,398,431,945,107,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,1576,28,4221,1202,2823,111,1202,1222,4529,6,1059,2453,587,959,323,0,0,0,0,0,0,0,0,0,0
4298,0,2389,3197,25676,993,1,1100,2630,14074,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0
175,1,2043,116,1,317,71193,1101,1983,71193,7879,1,58,4276,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,1004,335,1,2,312,966,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,48270,201,616,2216,1298,2203,1298,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,0,42083,2,4,23,143,1,5192,1299,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,1,42083,1784,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,50384,1631,216,1,418,1222,222,683,3872,21,125,5183,2303,0,0,0,0,0,0,0,0,0,0,0,0
4443,0,3249,82777,2724,8241,244,7499,5772,47093,1,1,1,16153,14,441,696,1,0,0,0,0,0,0,0,0,0
3739,0,4269,23801,1125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,1,24038,526,1498,358,19971,1439,738,498,1363,60,242,3249,625,114,1763,4807,0,0,0,0,0,0,0,0,0
2029,1,36332,1,1101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,1,1,9814,6103,73637,89,80,1439,1525,39,2559,8470,2485,1,14,441,696,1,0,0,0,0,0,0,0,0
2917,0,1,827,106,68440,827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,1,124,1245,153,4632,4015,20725,4720,258,83304,238,1814,1526,83304,1,14,441,696,1,0,0,0,0,0,0,0
1787,1,1704,5378,11170,53431,418,143,5810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,0,154,193,38,1552,6798,1471,8673,3728,49,72,385,1553,4349,3596,1,14,441,696,1,0,0,0,0,0,0
2600,0,1,8595,5,1825,356,128,398,886,242,36,1577,4,3235,433,3518,299,0,0,0,0,0,0,0,0,0
4250,0,2765,1,184,811,14117,50012,7175,5787,6402,693,276,16,402,190,2852,506,1,0,0,0,0,0,0,0,0
3034,1,4756,178,17,300,15,15001,5344,1025,1351,1,1,215,4,1068,0,0,0,0,0,0,0,0,0,0,0
2167,1,66325,714,27,1,216,8698,27086,890,2490,1,1965,7271,1,0,0,0,0,0,0,0,0,0,0,0,0
2119,0,9299,2967,2,2643,143,111,8,779,1877,3898,515,26863,1,2292,97248,7824,1,6,16687,1,54279,1,24760,0,0
1612,1,42083,9973,159,142,6,111,15,2,67,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,1,15,3,1,16749,73611,1,1,256,3357,5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,1,3671,1439,3,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,0,124,49,21839,1,2509,3301,6681,625,9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,1,22789,3031,3696,1,83443,2,76,9061,60,1242,3802,2641,0,0,0,0,0,0,0,0,0,0,0,0,0
800,1,53431,2,19,3,384,554,160,275,6,677,64337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0,677,3752,11170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,43993,9723,57582,5,4649,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,0,12666,24367,1686,1222,25993,276,2780,8757,945,1222,1620,6770,1,14,441,696,1,0,0,0,0,0,0,0,0
3095,1,11028,967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,1,375,2007,7879,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,541,12918,1983,60282,224,498,8,129,2303,8973,3707,553,2303,8973,1596,5463,1170,0,0,0,0,0,0,0,0
