,index,Topic,Sentiment,TweetId,TweetDate,TweetText
720,2623,microsoft,0,126666110237032448,Wed Oct 19 14:28:48 +0000 2011,I best everyone fail - Bill Gate # Microsoft
721,2624,microsoft,0,126662601139695616,Wed Oct 19 14:14:52 +0000 2011,Which planet living ? # Microsoft # CEO # Fail # palmface http : //t.co/3zcq60SF
722,2625,microsoft,0,126647829656641536,Wed Oct 19 13:16:10 +0000 2011,"I 've see couple iPhone 4S 's already , still Windows Phone 7 's ... ever ! # Microsoft hot ."
723,2626,microsoft,0,126647697800310784,Wed Oct 19 13:15:38 +0000 2011,# Microsoft license process annoy ! ! !
724,2627,microsoft,0,126647264943943682,Wed Oct 19 13:13:55 +0000 2011,"It baffle Steve Ballmer CEO company , let alone giant like # Microsoft - The guys moron ."
725,2628,microsoft,0,126646630702260224,Wed Oct 19 13:11:24 +0000 2011,# Microsoft arrogance - Ballmer say need computer scientist use # Android http : //t.co/6PHh3Jb6
726,2629,microsoft,0,126645939208327168,Wed Oct 19 13:08:39 +0000 2011,# Microsoft arrogance - Ballmer say need computer scientist use # Android http : //t.co/pltitgeI
727,2630,microsoft,0,126644987474608128,Wed Oct 19 13:04:52 +0000 2011,Is sound compliment sound like obituary # microsoft
728,2631,microsoft,0,126643061567668224,Wed Oct 19 12:57:13 +0000 2011,# Nokia co-operation # Microsoft list 4th riskiest business move year : http : //t.co/IYo86gVj
729,2632,microsoft,0,126642517310570497,Wed Oct 19 12:55:03 +0000 2011,[ WebProNews Finance ] # Yahoo Revenue Drop Attributed # Microsoft Deal http : //t.co/EOrOSstX
730,2633,microsoft,0,126642328466243584,Wed Oct 19 12:54:18 +0000 2011,# microsoft still n't manage access # metro apps `` old '' netbooks. # win8 # resolution
731,2635,microsoft,0,126640632478445568,Wed Oct 19 12:47:34 +0000 2011,[ WebProNews Finance ] # Yahoo Revenue Drop Attributed # Microsoft Deal http : //t.co/ItdkLRry
732,2636,microsoft,0,126637450008346624,Wed Oct 19 12:34:55 +0000 2011,Nokia employee still worry Elop Microsoft mole http : //t.co/n4Cpu3vj # microsoft # window
733,2637,microsoft,0,126636886977556480,Wed Oct 19 12:32:41 +0000 2011,I wish # SteveBallmer # Microsoft would swallow word # Yahoo : http : //t.co/XSJGIfop
734,2638,microsoft,0,126636535813636096,Wed Oct 19 12:31:17 +0000 2011,upgraded win 8 pc tell fail install dont know happen thats # microsoft !
735,2639,microsoft,0,126635317108289536,Wed Oct 19 12:26:27 +0000 2011,Really hate # Microsoft # mcp site
736,2640,microsoft,0,126628406258450432,Wed Oct 19 11:58:59 +0000 2011,Screened RepRisk â # Microsoft undergo trial allege anti-competitive practice Microsoft
737,2641,microsoft,0,126622538557177856,Wed Oct 19 11:35:40 +0000 2011,"I conclude , use since March , Windows 7 Ultimate complete catastrophe. Mr Gates , lose plot # Microsoft"
738,2642,microsoft,0,126618374972248064,Wed Oct 19 11:19:07 +0000 2011,How # Apple eclipse # Microsoft http : //t.co/dL9CRCZy
739,2643,microsoft,0,126614764339212288,Wed Oct 19 11:04:46 +0000 2011,Oh much I loathe # microsoft ? ? ? An hour 'configure update ' unable another 20 min 'reverting change ' ...
740,2644,microsoft,0,126603861933817856,Wed Oct 19 10:21:27 +0000 2011,"http : //t.co/zBLtZ5MW German Federal # Trojan 's get BigBrother. # Gov spy people , # Microsoft 's 32bit/64bit # Windows target"
741,2645,microsoft,0,126602276872794112,Wed Oct 19 10:15:09 +0000 2011,"# Microsoft , # Adobe lose $ 13.5bn piracy : Report http : //t.co/x4yWfNSV"
742,2646,microsoft,0,126602276805685248,Wed Oct 19 10:15:09 +0000 2011,"# Microsoft , # Adobe lose $ 13.5bn piracy : Report http : //t.co/wXBC1UUw"
743,2647,microsoft,0,126599337361932288,Wed Oct 19 10:03:28 +0000 2011,"System.IO.File.Delete - You lie ! You n't delete file , n't throw exception. WTF ! ? # microsoft # net"
744,2648,microsoft,0,126595347198902272,Wed Oct 19 09:47:37 +0000 2011,"Wilth # Accessibility mode # SharePoint 2010 , seem # Workflows sometimes start automatically # SP2010 # Workflow # Microsoft"
745,2649,microsoft,0,126594799062102016,Wed Oct 19 09:45:26 +0000 2011,Internet Explorer 9 big pile shit ever seriously # Microsoft # IE9
746,2651,microsoft,0,126583473929588736,Wed Oct 19 09:00:26 +0000 2011,sledgehammer maybe ! RT SkandalasGP Office blue *drink ? * RT wuppy : # microsoft fail # notresponding fcucks sake http : //t.co/lCXa9q8P
747,2652,microsoft,0,126579470424473600,Wed Oct 19 08:44:32 +0000 2011,# skype ruin friendship aggressive # microsoft type selling. If need something 'll ask. Thank ...
748,2654,microsoft,0,126577595553824770,Wed Oct 19 08:37:05 +0000 2011,joannejacobs I 'd like criticise # Microsoft 's Steve Ballmer face-to-face pain & suffering product cause. # justsaying
749,2655,microsoft,0,126574432159408129,Wed Oct 19 08:24:30 +0000 2011,# microsoft fail # notresponding fcucks sake http : //t.co/lCXa9q8P
750,2656,microsoft,0,126573688941318144,Wed Oct 19 08:21:33 +0000 2011,How # apple eclipse # microsoft http : //t.co/4bWXJaDg charlesarthur # business guardian
751,2657,microsoft,0,126573680665964544,Wed Oct 19 08:21:31 +0000 2011,"RT guardiantech : How # Apple eclipse # Microsoft http : //t.co/GK6YjTFY & lt ; - Microsoft 's future corporate world , consumer"
752,2658,microsoft,0,126572762411171840,Wed Oct 19 08:17:52 +0000 2011,"â» waynp : Not MS hate bit tho. & lt ; Waddya mean ? # microsoft suck bonobo monkey ' ass ... # Linux roolz. For extremist , 's # BSD"
753,2659,microsoft,0,126572362316513280,Wed Oct 19 08:16:17 +0000 2011,"# Microsoft , # Adobe lose $ 13.5bn piracy : Report - The Times India http : //t.co/5IbOBNrH"
754,2660,microsoft,0,126570851389800448,Wed Oct 19 08:10:17 +0000 2011,"# Skype often crash : # microsoft , ?"
755,2661,microsoft,0,126570732430966785,Wed Oct 19 08:09:48 +0000 2011,"# Microsoft 's # SteveBallmer attack # Android phone ... .. well # windows7mobile gay , metro ! http : //t.co/sQnE1iLb via Telegraph"
756,2662,microsoft,0,126570180070481920,Wed Oct 19 08:07:37 +0000 2011,â» mariospr : Stand freedom install free software. Please sign ! http : //t.co/YOOTfKTM # gnu # # microsoft
757,2664,microsoft,0,126566106252062720,Wed Oct 19 07:51:25 +0000 2011,# Google go go gone..server issue ! first time since age ... faith Tech. # RIM # Microsoft completely lift
758,2666,microsoft,0,126564844211154944,Wed Oct 19 07:46:24 +0000 2011,Ouch ! ! ! # Microsoft # Azure # fail http : //t.co/LJpGVZJT
759,2667,microsoft,0,126560723794010112,Wed Oct 19 07:30:02 +0000 2011,# Google Apps vs. # Microsoft # Office 365 : `` clear Google Apps top choice '' http : //t.co/KDTD4zRe
760,2668,microsoft,0,126558437017530368,Wed Oct 19 07:20:57 +0000 2011,# microsoft # SBS 2011 disable third party software # update via # gpo
761,2669,microsoft,0,126546665342640128,Wed Oct 19 06:34:10 +0000 2011,How # Apple eclipse # Microsoft http : //t.co/KxboqsKj
762,2670,microsoft,0,126546043193147394,Wed Oct 19 06:31:42 +0000 2011,"Unmindful Ballmer , collect half billion , n't say thank you. http : //t.co/lwtpXejo # android # google # microsoft"
763,2672,microsoft,0,126525932625334272,Wed Oct 19 05:11:47 +0000 2011,http : //t.co/5oK4XcOw Microsoft ! ! hate ! ! # microsoft
764,2673,microsoft,0,126519630868119552,Wed Oct 19 04:46:45 +0000 2011,"Open Letter : Steve Ballmer , Please Retire - Forbes - Please retweet ! # MSFT need techie leader. http : //t.co/E8uMRmro # microsoft # ballmer"
765,2674,microsoft,0,126518620095393792,Wed Oct 19 04:42:44 +0000 2011,MatthewGPhy One Operating System rule darkness bind them. # Microsoft
766,2675,microsoft,0,126517164416049152,Wed Oct 19 04:36:57 +0000 2011,I wonder I tweet Bill Gates 'll fix laptop ... # Microsoft # vista # fml
767,2677,microsoft,0,126513363529383937,Wed Oct 19 04:21:51 +0000 2011,"After I n't know many year , still ca n't copy # microsoft # word document heading # powerpoint. # justsaying"
768,2679,microsoft,0,126504435227701248,Wed Oct 19 03:46:22 +0000 2011,"Installing .NET framework , might take many years. Come back unborn child college. # microsoft"
769,2680,microsoft,0,126488915996721153,Wed Oct 19 02:44:42 +0000 2011,Watching podcast Steve Jobs & Bill Gates 07 D5. Gates suck tech prediction ! All talk # Apple # Microsoft
770,2682,microsoft,0,126484955047006209,Wed Oct 19 02:28:57 +0000 2011,# WTF # Microsoft # sbs2008 # rww work # IE. # browserwars
771,3824,twitter,1,126883590041640960,Thu Oct 20 04:52:59 +0000 2011,love background ! ! # twitter
772,3825,twitter,1,126883448173510656,Thu Oct 20 04:52:26 +0000 2011,â¢Take Off Make â¢ Say A Little More On # twitter â¢ Go Sleep & lt ; 3 like plan ? ( ;
773,3826,twitter,1,126883416280006656,Thu Oct 20 04:52:18 +0000 2011,Okay..I feel slightly connect world put # facebook # twitter # blackberry..its same..but help
774,3827,twitter,1,126883364887203840,Thu Oct 20 04:52:06 +0000 2011,loveguru_b miss # twitter boo
775,3828,twitter,1,126883290782244864,Thu Oct 20 04:51:48 +0000 2011,*singing* ! everytime I try leave something keep pull back ( back ) telling I need # Twitter & that. lol ( :
776,3829,twitter,1,126883211006590976,Thu Oct 20 04:51:29 +0000 2011,# twitter keep company ca n't sleep ! ( :
777,3830,twitter,1,126883187300384768,Thu Oct 20 04:51:23 +0000 2011,Got new # twitter app fresh as theme ! FWM
778,3831,twitter,1,126882971411165185,Thu Oct 20 04:50:32 +0000 2011,ammmylewis ... Did CarsonFratus ditch Twitter sleep ? ? # Weirdo ... # Twitter & gt ; Sleep
779,3832,twitter,1,126882662932692992,Thu Oct 20 04:49:18 +0000 2011,"I 'm start get really concern , send hashtags email : P # twitter take life : D"
780,3833,twitter,1,126881835463614464,Thu Oct 20 04:46:01 +0000 2011,I cnt get shit lol hell naw # Twitter
781,3834,twitter,1,126881080178507776,Thu Oct 20 04:43:01 +0000 2011,Today I introduce BigDealDawson # LGFW ! O # twitter # social medium I love ! Teehee xx
782,3835,twitter,1,126880912754475008,Thu Oct 20 04:42:21 +0000 2011,# Twitter & gt ; # Facebook
783,3838,twitter,1,126879785908580352,Thu Oct 20 04:37:52 +0000 2011,Got ta love # Twitter - shit go round World like lightning-on-speed ...
784,3839,twitter,1,126879662851887104,Thu Oct 20 04:37:23 +0000 2011,LuCkY_2_HaVe # Twitter
785,3840,twitter,1,126878670685085696,Thu Oct 20 04:33:27 +0000 2011,Hello # twitter !
786,3841,twitter,1,126877750131818497,Thu Oct 20 04:29:47 +0000 2011,In # twitter mood !
787,3843,twitter,1,126877263311536128,Thu Oct 20 04:27:51 +0000 2011,I lovee # Twitter # swaag !
788,3844,twitter,1,126877209813188608,Thu Oct 20 04:27:38 +0000 2011,"Dear # Twitter , I fuck miss today , & gt ; & gt ; internet : /"
789,3845,twitter,1,126877171926040576,Thu Oct 20 04:27:29 +0000 2011,My 100 tweet go # twitter . Thanks provide another way keep busy school !
790,3849,twitter,1,126876107881455616,Thu Oct 20 04:23:16 +0000 2011,RT MattMarcheski : AlexMufferi # twitter & gt ; facebook
791,3850,twitter,1,126875441217798144,Thu Oct 20 04:20:37 +0000 2011,There social medium without # Twitter ... Who could # Twitterless ?
792,3851,twitter,1,126875378013843456,Thu Oct 20 04:20:22 +0000 2011,AlexMufferi # twitter & gt ; facebook
793,3852,twitter,1,126874748469788672,Thu Oct 20 04:17:51 +0000 2011,Guess I 'm addicted # Twitter ! Writing answer 15 mark University exam question less 140 character ! : P
794,3853,twitter,1,126874346873556993,Thu Oct 20 04:16:16 +0000 2011,"SusanFelicity One really good thing # twitter people appear progressive , leave , social side. This scar gov ."
795,3854,twitter,1,126873707066048513,Thu Oct 20 04:13:43 +0000 2011,"Apples orange maybe , # Twitter way engage # FB. Content vs. Stalkerismo"
796,3855,twitter,1,126873518385274882,Thu Oct 20 04:12:58 +0000 2011,Laying bed I 'm favorite app. # twitternation # twitter & gt ; # facebook
797,3859,twitter,1,126870551032643584,Thu Oct 20 04:01:11 +0000 2011,RT jeffbullas Twitters impressive number http : //t.co/VJRSsfYn # Twitter # SMM # SocialMedia
798,3860,twitter,1,126870402751397889,Thu Oct 20 04:00:35 +0000 2011,fuck facebook bullshit. # twitter bitch
799,3861,twitter,1,126869964144644097,Thu Oct 20 03:58:51 +0000 2011,# Twitter hella coo ... like farreal love twitter .
800,3862,twitter,1,126869134238679042,Thu Oct 20 03:55:33 +0000 2011,FUCK # facebook # twitter way well # teamfollowback # followme
801,3863,twitter,1,126868475892338688,Thu Oct 20 03:52:56 +0000 2011,Have n't Twitter shit man. Here look like # AboutThatLife hella fun # Twitter
802,3864,twitter,1,126868330098331648,Thu Oct 20 03:52:21 +0000 2011,twitter help find song end TV show watched. # Twitter & gt ; ...
803,3866,twitter,1,126865422174785536,Thu Oct 20 03:40:48 +0000 2011,"RT drewbezanson : You literally go back forth # Facebook , # twitter , # text # email do. # technology good ."
804,3867,twitter,1,126864056366804992,Thu Oct 20 03:35:22 +0000 2011,tas82011 Thnx. Is n't # Twitter pretty damn amazing ! Hope yr enjoy it. Fast like I !
805,3868,twitter,1,126863821594832897,Thu Oct 20 03:34:26 +0000 2011,Dear # twitter I miss you. Promise 'll keep touch often
806,3869,twitter,1,126863766334873600,Thu Oct 20 03:34:13 +0000 2011,# Twitter interest 24hrs day. # Facebook inter 2hrs day .
807,3871,twitter,1,126862735953768448,Thu Oct 20 03:30:07 +0000 2011,But fb still suck & amp ; # twitter beat anyday !
808,3872,twitter,1,126862443275235328,Thu Oct 20 03:28:58 +0000 2011,I love # twitter # twitterswag
809,3873,twitter,1,126862309497905152,Thu Oct 20 03:28:26 +0000 2011,I like # twitter
810,3874,twitter,1,126862124201947136,Thu Oct 20 03:27:42 +0000 2011,This twitter shit funny entertaining ... I n't shit day finger hurt # twitter
811,3875,twitter,1,126861364227608577,Thu Oct 20 03:24:40 +0000 2011,RT TreyHob21 : # twitter give everyone voice believe heard people ... unlike real life ... lol
812,3877,twitter,1,126860415085973504,Thu Oct 20 03:20:54 +0000 2011,KylieMessier yeahh ! It time. Caught # twitter bug 'm hooked !
813,3879,twitter,1,126859858443112449,Thu Oct 20 03:18:41 +0000 2011,I keep forgettin much really like # Twitter lol
814,3881,twitter,1,126858606695030784,Thu Oct 20 03:13:43 +0000 2011,"# facebook , # Twitter , # spongebob , # nirvana. Great way spend night. : D"
815,3884,twitter,1,126857095088840706,Thu Oct 20 03:07:43 +0000 2011,# twitter jumpin usual : )
816,3885,twitter,1,126857082199744513,Thu Oct 20 03:07:39 +0000 2011,My Facebook mess I make new one ... add ! Haha least # twitter reliable
817,3886,twitter,0,126883562652844033,Thu Oct 20 04:52:53 +0000 2011,# Twitter # Facebook OFF
818,3888,twitter,0,126882964582838272,Thu Oct 20 04:50:30 +0000 2011,"RT mainey_maine : RT ItalianJoya well able see RT 's tomorrow # twitter tell lil blue as bird , ( cont ) http : //t.co/ ..."
819,3889,twitter,0,126882934568390656,Thu Oct 20 04:50:23 +0000 2011,Just hit hourly usage limit # twitter. How even happen ? All I 'm list people ... I almost do ! # ugh
820,3890,twitter,0,126882761733705728,Thu Oct 20 04:49:42 +0000 2011,RT FuckingShinez : # Twitter = # Dead `` im never ''
821,3891,twitter,0,126881698783834112,Thu Oct 20 04:45:28 +0000 2011,I hate # twitter right now..
822,3892,twitter,0,126881658854064128,Thu Oct 20 04:45:19 +0000 2011,I 'm get reply # twitter n't email tell some1 reply I would n't even know # nobueno
823,3893,twitter,0,126881376074076161,Thu Oct 20 04:44:12 +0000 2011,"Wtf tweet , sound like tha dam cartoon network # tweet # tweeter # twitter # twitterer"
824,3895,twitter,0,126880978185625600,Thu Oct 20 04:42:37 +0000 2011,ZackSiezmagraff A people report # twitter retweets working. Probably technical problem .
825,3896,twitter,0,126880813991202816,Thu Oct 20 04:41:58 +0000 2011,So mention n't work ? And TL n't want update. Is # twitter move server maintenance ?
826,3897,twitter,0,126879988602519552,Thu Oct 20 04:38:41 +0000 2011,Well ... Paging_Dr_A get back # twitter.. go TL lol
827,3898,twitter,0,126879964619485185,Thu Oct 20 04:38:35 +0000 2011,Anyone # twitter land know retweets break ? Have n't see since Tuesday .
828,3899,twitter,0,126878518310223874,Thu Oct 20 04:32:50 +0000 2011,"RT ItalianJoya well able see RT 's tomorrow # twitter tell lil blue as bird , ( cont ) http : //t.co/xGHoev8k"
829,3900,twitter,0,126878448575717376,Thu Oct 20 04:32:34 +0000 2011,"RT ItalianJoya : well able see RT 's tomorrow # twitter tell lil blue as bird , fat as capacity whale !"
830,3901,twitter,0,126877484271665152,Thu Oct 20 04:28:44 +0000 2011,# Twitter ai n't show current mention tweet retweeted # Ughh
831,3902,twitter,0,126877335399051264,Thu Oct 20 04:28:08 +0000 2011,"well able see RT 's tomorrow # twitter tell lil blue as bird , fat as capacity whale !"
832,3903,twitter,0,126877245347348480,Thu Oct 20 04:27:47 +0000 2011,"# Twitter , please fix RT problem ?"
833,3904,twitter,0,126877135926337537,Thu Oct 20 04:27:21 +0000 2011,# Twitter = # Dead `` im never ''
834,3905,twitter,0,126876956443688960,Thu Oct 20 04:26:38 +0000 2011,Im gon na need # Twitter get problem fix ASAP .
835,3907,twitter,0,126876493153452032,Thu Oct 20 04:24:47 +0000 2011,# Twitter blowing ; I ca n't see retweets ; (
836,3908,twitter,0,126876140269862912,Thu Oct 20 04:23:23 +0000 2011,Man # Twitter Is Gettin # BORING
837,3909,twitter,0,126876046028050432,Thu Oct 20 04:23:01 +0000 2011,# twitter app also n't show conversation I touch tweet .
838,3910,twitter,0,126875653210521600,Thu Oct 20 04:21:27 +0000 2011,Anyone else trouble ( ) Pad # twitter app update 's ? I get notify ca n't see app .
839,3911,twitter,0,126874389210861568,Thu Oct 20 04:16:26 +0000 2011,"Licia0321 Damn hell , I think # Twitter might need damn # Exorcist ! !"
840,3912,twitter,0,126873912624693249,Thu Oct 20 04:14:32 +0000 2011,# Twitter get messed everytime compose text msg get stress I 140 caracteres ! dis networkin gettin confusin
841,3913,twitter,0,126873860745330689,Thu Oct 20 04:14:20 +0000 2011,"8Sunni Yeah shit happen , # Twitter real whore sometimes !"
842,3914,twitter,0,126872492118769664,Thu Oct 20 04:08:53 +0000 2011,# Twitter Fawkin ! ! !
843,3915,twitter,0,126872316142559232,Thu Oct 20 04:08:12 +0000 2011,# twitter show fuckin retweets bitch
844,3916,twitter,0,126872265328562176,Thu Oct 20 04:07:59 +0000 2011,RT FucknWithFatty : # Twitter need get shit together cause fucking ! I 'm get RT 's mentions. -______________-
845,3917,twitter,0,126871878886363136,Thu Oct 20 04:06:27 +0000 2011,# twitter sooo trash ritenow dezz # highscoolmemories -__-
846,3918,twitter,0,126871286545788928,Thu Oct 20 04:04:06 +0000 2011,WHY DFF IS # TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT
847,3919,twitter,0,126870923591692288,Thu Oct 20 04:02:39 +0000 2011,People interesting # facebook # twitter midnight. I 'm get bore .
848,3920,twitter,0,126870920018137088,Thu Oct 20 04:02:39 +0000 2011,"Tried explain # Twitter mom , `` would want ? '' argument pretty bulletproof. # igiveup"
849,3921,twitter,0,126870745258266626,Thu Oct 20 04:01:57 +0000 2011,# twitter fad. Was addict I n't rly care .
850,3922,twitter,0,126870358816067584,Thu Oct 20 04:00:25 +0000 2011,"RT mixedchik22 : # Twitter ... . Side Affects include : Procrastination , No Sleep , Unable Focus ANYTHING , Subtweeting , RT , TT , Low ..."
851,3923,twitter,0,126870162510057473,Thu Oct 20 03:59:38 +0000 2011,"Okay # Twitter , 'd muchhh appreciate could start work computer soon ."
852,3924,twitter,0,126869855621218304,Thu Oct 20 03:58:25 +0000 2011,"# Twitter ... . Side Affects include : Procrastination , No Sleep , Unable Focus ANYTHING , Subtweeting , RT , TT , Low Batteries"
853,3925,twitter,0,126869842769870848,Thu Oct 20 03:58:22 +0000 2011,RT nagoul1 : # Retweets section # twitter account work 17 hour ! Is Everyone else problem ? # RT # RTs
854,3926,twitter,0,126869706639544320,Thu Oct 20 03:57:49 +0000 2011,# Retweets section # twitter account work 17 hour ! Is Everyone else problem ? # RT # RTs
855,3927,twitter,0,126869466054275073,Thu Oct 20 03:56:52 +0000 2011,reason # twitter isnt allow see tweet get retweeted .
856,3930,twitter,0,126868993263943682,Thu Oct 20 03:54:59 +0000 2011,So im make another # twitter account since one fuck
857,3931,twitter,0,126868622026080256,Thu Oct 20 03:53:31 +0000 2011,"My DM 's Come So Fucking Late , Damn # Twitter"
858,3932,twitter,0,126868404182319105,Thu Oct 20 03:52:39 +0000 2011,"Yep 's official , tweet get RT 'd n't show get RT'd. Dammit # Twitter , sometimes 's # Love/Hate thing ! !"
859,3933,twitter,0,126867983455879168,Thu Oct 20 03:50:59 +0000 2011,MsTapoutBarbie Yep figure shit jacked. Dammit # Twitter ! !
860,3935,twitter,0,126867543955738624,Thu Oct 20 03:49:14 +0000 2011,# Twitter get DEAD fuck sudden ! ! !
861,3936,twitter,0,126867446220062720,Thu Oct 20 03:48:50 +0000 2011,I HATE # TWITTER
862,3937,twitter,0,126866560756363264,Thu Oct 20 03:45:19 +0000 2011,My # Twitter act funnyyyyyyy ... .
863,3938,twitter,0,126866003094290434,Thu Oct 20 03:43:06 +0000 2011,still quite sure use this/what point ... # twitter ? # idontunderstand
864,3939,twitter,0,126865431142219776,Thu Oct 20 03:40:50 +0000 2011,# twitter must difficult ?
865,3942,twitter,0,126864575508381696,Thu Oct 20 03:37:26 +0000 2011,I need get # twitter
866,3944,twitter,0,126864059206336513,Thu Oct 20 03:35:23 +0000 2011,# Twitter timeline mention shit : (
867,3945,twitter,0,126862065649459200,Thu Oct 20 03:27:28 +0000 2011,So much garbage. # Twitter
868,3947,twitter,0,126861382078578688,Thu Oct 20 03:24:45 +0000 2011,# twitter still showin mothafuckin # retweets . .
869,3949,twitter,0,126861228797722624,Thu Oct 20 03:24:08 +0000 2011,RT JolieeSharmeda # twitter fuck
870,3950,twitter,0,126859898897174528,Thu Oct 20 03:18:51 +0000 2011,"KushKitty420 , # Facebook # twitter # tv # distraction whenever I wan na study ; ("
871,3951,twitter,0,126858852976181250,Thu Oct 20 03:14:42 +0000 2011,"RT VanillaLatte_xD : # omfg .. # Twitter , Why fxck ? I wan na see Retweets `` /"
872,3952,twitter,0,126858607789740032,Thu Oct 20 03:13:43 +0000 2011,"RT nicolebanyots : # twitter UH , SHOW ME MY RETWEETS , OR ILL GO BACK TO FACEBOOK. K ? K ."
