,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
121,569748316776325120,negative,0.6832,Customer Service Issue,0.3773,Virgin America,,usagibrian,,0,VirginAmerica Use another browser ! 2015 & amp ; brand reputation build tech response n't cross-browser compatible website ?,,2015-02-22 22:39:18 -0800,San Francisco CA,Pacific Time (US & Canada)
122,569741221783957504,negative,1.0,Flight Booking Problems,0.6767,Virgin America,,usagibrian,,0,"VirginAmerica And flight Flight Booking Problems site totally down. Folks , problem ?",,2015-02-22 22:11:07 -0800,San Francisco CA,Pacific Time (US & Canada)
123,569737603617943552,negative,1.0,Customer Service Issue,0.6527,Virgin America,,KindofLuke,,0,VirginAmerica I like customer service 40 min delay connect passenger seem long. VA370,,2015-02-22 21:56:44 -0800,,
124,569714127792254976,positive,1.0,,,Virgin America,,ptbrodie,,0,VirginAmerica thanks outstanding NYC-JFK crew move mountain get home San Francisco tonight !,,2015-02-22 20:23:27 -0800,San Francisco,
125,569675144353828864,positive,1.0,,,Virgin America,,cheryleng,,0,VirginAmerica absolute best team customer service ever. Every time I fly I 'm delighted. Thank !,"[33.9469039, -118.40716847]",2015-02-22 17:48:33 -0800,,Pacific Time (US & Canada)
126,569674358135914496,neutral,1.0,,,Virgin America,,HishamSharaby,,0,"VirginAmerica Do provide complimentary upgrade first class , available seat ?",,2015-02-22 17:45:25 -0800,New York,Eastern Time (US & Canada)
127,569666477265018881,negative,0.6703,Customer Service Issue,0.6703,Virgin America,,ChrisFordisHere,,0,VirginAmerica need change flight thats schedule 9 hour 120 min wait time phone. Im call intern. Help ! !,"[51.04345575, -114.06071363]",2015-02-22 17:14:06 -0800,NYC,Tehran
128,569652497947734017,positive,1.0,,,Virgin America,,JKF1897,,0,VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks awesome flight depart time. # VAbeatsJblue,,2015-02-22 16:18:33 -0800,,
129,569649116487290880,neutral,1.0,,,Virgin America,,F6x,,0,VirginAmerica How I watch # Oscars2015 JFK- & gt ; SFO flight ?,"[40.64662464, -73.77090177]",2015-02-22 16:05:07 -0800,"San Francisco, CA",Pacific Time (US & Canada)
130,569643262459269120,neutral,0.6535,,0.0,Virgin America,,lawyang588,,0,VirginAmerica flight 882 Cancelled Flightled I ?,,2015-02-22 15:41:51 -0800,,
131,569642845516275712,negative,1.0,Customer Service Issue,0.6448,Virgin America,,melokudo,,0,VirginAmerica fail customer check process link TSA pre-check .,,2015-02-22 15:40:12 -0800,,Eastern Time (US & Canada)
132,569634318349246464,negative,1.0,Can't Tell,1.0,Virgin America,,ChrysiChrysic,,0,VirginAmerica FiDiFamilies u ! Terrible airline ! Just give u hotel hotline number say sorry,,2015-02-22 15:06:19 -0800,,
133,569633630978310145,neutral,1.0,,,Virgin America,,nikkisixxfan93,,0,VirginAmerica flight number 276 SFO Cabo San Lucas arrive yet ?,,2015-02-22 15:03:35 -0800,"Sacramento,California",Pacific Time (US & Canada)
134,569633279546036224,negative,1.0,Cancelled Flight,0.6875,Virgin America,,ChrysiChrysic,,0,VirginAmerica ChrysiChrysic assistance yesterday u Cancelled Flightled flight give u hotel hotline Shame !,,2015-02-22 15:02:11 -0800,,
135,569630092273410048,negative,1.0,Late Flight,1.0,Virgin America,,MOCBlogger,,0,VirginAmerica Another delayed flight ? # likingyoulessandless,,2015-02-22 14:49:31 -0800,San Diego,Alaska
136,569627480425766912,negative,1.0,Customer Service Issue,1.0,Virgin America,,tfaz,,0,VirginAmerica I need register service dog first class ticket SFO & gt ; Dulles. The phone queue hour longer. Pls advise,,2015-02-22 14:39:09 -0800,"Oakland, California",Pacific Time (US & Canada)
137,569625739231948800,positive,1.0,,,Virgin America,,lisaptv,,1,virginamerica ROCK making I watch # Oscars flight ! ! # redcarpet # oscar # oscars2015,,2015-02-22 14:32:14 -0800,,Mountain Time (US & Canada)
138,569625609799774208,neutral,1.0,,,Virgin America,,dropapp,,0,"VirginAmerica , reallytallchris drop track ... http : //t.co/zv2pt6TRK9",,2015-02-22 14:31:43 -0800,,
139,569620102389350401,positive,0.7011,,,Virgin America,,HollywoodHotMom,,0,VirginAmerica always ! ! ! Xoxo,,2015-02-22 14:09:50 -0800,All Over!,Pacific Time (US & Canada)
140,569619569372823552,negative,1.0,Flight Booking Problems,1.0,Virgin America,,GoShar2012,,0,VirginAmerica ca n't book seat flight buy even check ? Creates much anxiety ! # frustrate,,2015-02-22 14:07:43 -0800,"Providence, RI",Eastern Time (US & Canada)
141,569618527948115968,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,,MOCBlogger,,0,VirginAmerica You 'd think pay extra $ 100 buck RT luggage might afford hire extra hand sfo # lame,,2015-02-22 14:03:34 -0800,San Diego,Alaska
142,569616490380439552,positive,1.0,,,Virgin America,,SkateMamas,,0,VirginAmerica best customer service rep world ! # irmafromDallas take cake ! ! !,,2015-02-22 13:55:28 -0800,"Los Angeles, CA",
143,569615109363929088,neutral,0.355,,0.0,Virgin America,,FiDiFamilies,,0,VirginAmerica Can find u flt LAX sooner midnight Monday ? That would great customer service ð,,2015-02-22 13:49:59 -0800,New York City ,Eastern Time (US & Canada)
144,569614365755899905,negative,0.6889,Late Flight,0.6889,Virgin America,,jarrydosborne,,0,VirginAmerica please provide status flight 769. I cant imagine 's time Web indicate dude weather and/or Dallas,,2015-02-22 13:47:02 -0800,New York,Eastern Time (US & Canada)
145,569614024578600960,positive,1.0,,,Virgin America,,HollywoodHotMom,,0,VirginAmerica amazing staff & amp ; super helpful I run WaltDisneyWorld # PrincessHalf spoil comfort ! ! !,,2015-02-22 13:45:41 -0800,All Over!,Pacific Time (US & Canada)
146,569609971383586817,negative,1.0,Cancelled Flight,1.0,Virgin America,,mlorenzen,,0,"VirginAmerica I pay premium fly across country , Cancelled Flight flight offer check fee upgrade love ? Sad face : (",,2015-02-22 13:29:34 -0800,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
147,569608328998887424,negative,0.679,Flight Booking Problems,0.3684,Virgin America,,Tyler_Starrine,,0,VirginAmerica question : possible book seat infant 2 ? It 's give option want seat .,,2015-02-22 13:23:03 -0800,Los Angeles,Pacific Time (US & Canada)
148,569599867716132864,positive,1.0,,,Virgin America,,jessicajaymes,,2,Always together ! ! ! You 're welcome ! RT VirginAmerica : jessicajaymes You 're welcome .,"[33.94652852, -118.40766257]",2015-02-22 12:49:25 -0800,"hollywood, california",Pacific Time (US & Canada)
149,569596445680115712,positive,1.0,,,Virgin America,,livingfitly,,0,virginamerica # flight home # dc # sunset # globe ' # backtowinter back # work ! # refresh http : //t.co/VX9vBCTdLf,,2015-02-22 12:35:49 -0800,"Washington, DC",Eastern Time (US & Canada)
150,569596097540132864,negative,1.0,Damaged Luggage,0.6501,Virgin America,,khartline,,0,. VirginAmerica I n't understand need DM give answer damage luggage policy .,,2015-02-22 12:34:26 -0800,Las Vegas,Pacific Time (US & Canada)
151,569594386066984960,negative,1.0,Damaged Luggage,1.0,Virgin America,,khartline,,0,. VirginAmerica mean n't policy destroy luggage ?,,2015-02-22 12:27:38 -0800,Las Vegas,Pacific Time (US & Canada)
152,569586660909973504,neutral,1.0,,,Virgin America,,MACRoxburgh,,0,VirginAmerica special assistance I travel alone w/2 kid 1 infant ? Priority boarding ?,,2015-02-22 11:56:57 -0800,,Atlantic Time (Canada)
153,569580805036453888,positive,1.0,,,Virgin America,,paulnakada,,0,VirginAmerica thank check in. ticket purchase customer happy ; - ),,2015-02-22 11:33:40 -0800,San Francisco,Pacific Time (US & Canada)
154,569575679722786816,neutral,1.0,,,Virgin America,,wildcatdad,,0,VirginAmerica website ever come back online ?,,2015-02-22 11:13:18 -0800,,
155,569575003248676864,neutral,0.6732,,0.0,Virgin America,,RheaThurman1,,0,"VirginAmerica - Is Flight 713 Love Field SFO definitely Cancelled Flightled Monday , February 23 ?",,2015-02-22 11:10:37 -0800,,
156,569574973662232576,neutral,1.0,,,Virgin America,,Osiris91780,,0,VirginAmerica Is flight 0769 LGA DFW time ?,,2015-02-22 11:10:30 -0800,,
157,569574961158815745,neutral,1.0,,,Virgin America,,HeatherWhoo,,0,VirginAmerica driver license expire little month. Can I fly Friday morning use expire license ?,,2015-02-22 11:10:27 -0800,,
158,569572942381649920,negative,1.0,Customer Service Issue,0.6983,Virgin America,,paulnakada,,0,VirginAmerica problem Flight Booking Problems web site. keep give error contact phone. phone 30 minute wait .,,2015-02-22 11:02:26 -0800,San Francisco,Pacific Time (US & Canada)
159,569572740723712001,negative,0.6593,Cancelled Flight,0.6593,Virgin America,,RampantSmashing,,0,VirginAmerica How I reschedule Cancelled Flightled flight online ? The change button greyed !,,2015-02-22 11:01:38 -0800,CA,
160,569566981835218944,negative,1.0,Flight Booking Problems,0.6556,Virgin America,,intlwriter,,0,"VirginAmerica I ring , wait 35 minute ! ! I book ticket vendor , fix site",,2015-02-22 10:38:45 -0800,@ the moment in New Delhi,Pacific Time (US & Canada)
161,569564853460807680,negative,1.0,Late Flight,0.3571,Virgin America,,finslippy,,0,"VirginAmerica get flight ( tell ) 4:50 today.. , check email 4 ; 50 TOMORROW. This unacceptable .",,2015-02-22 10:30:17 -0800,Brooklyn,Eastern Time (US & Canada)
162,569564610837086209,negative,1.0,Cancelled Flight,1.0,Virgin America,,finslippy,,0,"VirginAmerica flight lga Cancelled Flighted. We 're stuck Dallas. I call reschedule , tell I could get flight today ... ( 1/2 )",,2015-02-22 10:29:19 -0800,Brooklyn,Eastern Time (US & Canada)
163,569562202405019650,negative,1.0,Bad Flight,1.0,Virgin America,,Gr8Fratsby,,0,virginamerica n't pairing include red wine ? ! Only white offer : ( # redwineisbetter,,2015-02-22 10:19:45 -0800,"Washington, DC",Eastern Time (US & Canada)
164,569541127340040192,negative,0.6517,Customer Service Issue,0.3371,Virgin America,,sbaaronson,,0,VirginAmerica website ?,,2015-02-22 08:56:00 -0800,Los Angeles,
165,569540405676654592,negative,0.68,Customer Service Issue,0.35,Virgin America,,jonesbasf,,0,VirginAmerica - Your site seem little wonked right now. May want look. Tried two browsers. No CSS ? http : //t.co/8qsQMM7KF2,,2015-02-22 08:53:08 -0800,,
166,569494748341407744,negative,1.0,Customer Service Issue,0.7002,Virgin America,,Gr8Fratsby,,0,VirginAmerica I 'm disappointed agent designate silver status check line Dulles_Airport close assist pasengers,,2015-02-22 05:51:43 -0800,"Washington, DC",Eastern Time (US & Canada)
167,569482263345307648,neutral,1.0,,,Virgin America,,NewsSWA,,0,VirginAmerica Plans Include Austin Dallas Route - TopNews Arab # Emirates http : //t.co/aqZWecOkk2,,2015-02-22 05:02:06 -0800,FL410,Sydney
168,569477692166316033,negative,1.0,Customer Service Issue,1.0,Virgin America,,CSHangover,,0,VirginAmerica Is normal receive reply Central Baggage # baggageissues # smh,,2015-02-22 04:43:56 -0800,Tokyo,Irkutsk
169,569461469042966528,negative,1.0,longlines,0.6818,Virgin America,,girlphotophilly,,0,VirginAmerica Logan airport wait checkin 9am flight. Checkin desk open ! ! ! ! ! Why ? !,,2015-02-22 03:39:28 -0800,"Philadelphia, Pa",Eastern Time (US & Canada)
170,569459618881019905,neutral,1.0,,,Virgin America,,NewsSWA,,0,VirginAmerica jump Dallas-Austin market - Dallas_News http : //t.co/EwwGi97gdx,,2015-02-22 03:32:07 -0800,FL410,Sydney
171,569452063920226304,neutral,1.0,,,Virgin America,,NewsSWA,,0,"VirginAmerica Beats EPS Views , Takes On # SouthwestAir VA LUV - Investor 's Business Daily http : //t.co/FLwmGDAHxu",,2015-02-22 03:02:06 -0800,FL410,Sydney
172,569447071910105089,neutral,1.0,,,Virgin America,,Graemelodge5545,,0,VirginAmerica Lister show Monday 1230 130,,2015-02-22 02:42:16 -0800,,
173,569429411646156800,neutral,1.0,,,Virgin America,,NewsSWA,,0,VirginAmerica begin Dallas-Austin # flight April - 88.9 KETR http : //t.co/SSUVWwkyHH,,2015-02-22 01:32:05 -0800,FL410,Sydney
174,569369239183872000,negative,1.0,Can't Tell,0.6629999999999999,Virgin America,,Boards707,,0,"VirginAmerica congrats , get business EWR SFO/LAX. Fuck unite fl1289 SFO/EWR clincher ...",,2015-02-21 21:32:59 -0800,"Belmar, NJ",Eastern Time (US & Canada)
175,569368160291463168,negative,1.0,Customer Service Issue,0.6777,Virgin America,,MikeWiener,,0,VirginAmerica I apply 2 week ago. Have n't hear back I 'm fly week # disappointed,,2015-02-21 21:28:42 -0800,,Eastern Time (US & Canada)
176,569356387785900032,neutral,0.6816,,0.0,Virgin America,,khartline,,0,VirginAmerica I 'd love know policy damage luggage .,,2015-02-21 20:41:55 -0800,Las Vegas,Pacific Time (US & Canada)
177,569354267854704641,positive,1.0,,,Virgin America,,simpasmore,,0,VirginAmerica Thank follow,,2015-02-21 20:33:30 -0800,Barbados ,Eastern Time (US & Canada)
178,569351220097216512,negative,1.0,Customer Service Issue,1.0,Virgin America,,ChrysiChrysic,,0,VirginAmerica - many apology ! You r bad airline ! Do n't even respond cudtomers,,2015-02-21 20:21:23 -0800,,
179,569348775631675392,negative,1.0,Cancelled Flight,0.3709,Virgin America,,ChrysiChrysic,,0,VirginAmerica shame VA make people spend money strand city airline land JFK ! Who reimburse ?,,2015-02-21 20:11:40 -0800,,
180,569324558999691264,neutral,0.6701,,0.0,Virgin America,,TTINAC11,,0,VirginAmerica TTINAC11 I DM,,2015-02-21 18:35:27 -0800,"Las Vegas, NV",Mountain Time (US & Canada)
181,569323106210152448,neutral,0.6942,,0.0,Virgin America,,elaurawrr,,0,VirginAmerica please flight SJC ? I choice fly Southwest Vegas ð©ð­,,2015-02-21 18:29:40 -0800,,Arizona
182,569323082701275138,negative,1.0,Customer Service Issue,0.7148,Virgin America,,joyabsalon,,0,VirginAmerica bad say take 10 14 day via YOUR confirmation email. When I inquire 3 week claim 6 8 week !,,2015-02-21 18:29:35 -0800,Northern Virginia,Eastern Time (US & Canada)
183,569318651502989312,negative,0.6791,Cancelled Flight,0.6791,Virgin America,,meladorri,,0,VirginAmerica Flight BOS & gt ; LAS tomorrow Cancelled Flightled. No notification ; wait time 1+ hour. Will rebook another airline ?,,2015-02-21 18:11:58 -0800,"Boston, MA",Central Time (US & Canada)
184,569318130356502528,positive,0.3579,,0.0,Virgin America,,miaerolinea,,0,ð RT VirginAmerica : Youâve meet match. Got status another airline ? Upgrade ( +restr ) : http : //t.co/RHKaMx9VF5. http : //t.co/PYalebgkJt,,2015-02-21 18:09:54 -0800,Worldwide,Caracas
185,569316358845911040,positive,1.0,,,Virgin America,,archiegips,,0,VirginAmerica Only way fly ! # Elevate # Gold,,2015-02-21 18:02:51 -0800,LaLa Land,Pacific Time (US & Canada)
186,569311498301870080,neutral,0.653,,,Virgin America,,obiwantoby,,0,VirginAmerica If guys flight CMH .,,2015-02-21 17:43:33 -0800,,Quito
187,569311060903268352,negative,1.0,Can't Tell,0.648,Virgin America,,MarwaYousofzoy,,0,VirginAmerica lot `` apology '' thrown customer I see.Very sad. Thanks nothing. Worst airline ever .,,2015-02-21 17:41:48 -0800,,
188,569310635986546688,negative,1.0,Flight Attendant Complaints,0.6729,Virgin America,,TTINAC11,,0,VirginAmerica flight stuff wrong nothing it. Had # worst # flight ever,,2015-02-21 17:40:07 -0800,"Las Vegas, NV",Mountain Time (US & Canada)
189,569305113589714944,neutral,0.6743,,0.0,Virgin America,,TheNotoriousLEX,,0,VirginAmerica Having issue find miss item plane. Can help find airport plane head next ?,,2015-02-21 17:18:10 -0800,Chicago ,Central Time (US & Canada)
190,569304436612444160,positive,0.6783,,,Virgin America,,advertisingdiva,,0,VirginAmerica match # AmericanAirlines status ? Cool !,"[38.9128188, -77.00798226]",2015-02-21 17:15:29 -0800,DC - LA - Venice Beach,Eastern Time (US & Canada)
191,569304208534597632,neutral,0.6863,,,Virgin America,,Floxie10,,0,â VirginAmerica : You 've meet match.Got status another airline ? Upgrade : http : //t.co/H952rDKTqyâ asarco_ES_ar ? ð,,2015-02-21 17:14:35 -0800,Argentina,
192,569304030847090688,negative,1.0,Flight Booking Problems,0.6705,Virgin America,,alexrkonrad,,0,VirginAmerica try book flight guy website wo n't let ... lose business,,2015-02-21 17:13:52 -0800,"New York, NY",Eastern Time (US & Canada)
193,569303931916038144,negative,1.0,Can't Tell,1.0,Virgin America,,MarwaYousofzoy,,0,VirginAmerica suck !,,2015-02-21 17:13:29 -0800,,
194,569298165855338497,positive,1.0,,,Virgin America,,lexiesalas,,0,VirginAmerica thanks !,,2015-02-21 16:50:34 -0800,BAYAREAâï¸NYC,Pacific Time (US & Canada)
195,569290361870426112,negative,1.0,Flight Booking Problems,0.6648,Virgin America,,MaximWheatley,,0,VirginAmerica Just DM'd. Same issue persisting .,,2015-02-21 16:19:33 -0800,"Washington, DC",Atlantic Time (Canada)
196,569282249717194754,negative,1.0,Cancelled Flight,1.0,Virgin America,,FiDiFamilies,,0,VirginAmerica Because never rec 'd Cancelled Flightlation notice leave w option fly PS. Driving LA red eye Mon w kid,,2015-02-21 15:47:19 -0800,New York City ,Eastern Time (US & Canada)
197,569277854950817792,negative,1.0,Flight Booking Problems,1.0,Virgin America,,lexiesalas,,0,VirginAmerica try book flight & amp ; site ð,,2015-02-21 15:29:51 -0800,BAYAREAâï¸NYC,Pacific Time (US & Canada)
198,569277352129138688,negative,0.7158,Cancelled Flight,0.7158,Virgin America,,Artenis15,,0,VirginAmerica You flight fly Boston tomorrow ? I need home Cancelled Flightled flight n't anything,,2015-02-21 15:27:52 -0800,MA // Ashton in Wonderland,Eastern Time (US & Canada)
199,569263837448269826,negative,1.0,Cancelled Flight,1.0,Virgin America,,NancyJFriedman,,0,VirginAmerica stink. Flight Cancelled Flighted PSP JFK notification ability rebook # disappointed. # expect well,,2015-02-21 14:34:09 -0800,New York City,Eastern Time (US & Canada)
200,569262527281913857,positive,1.0,,,Virgin America,,JT_Magana,,0,VirginAmerica I love guy 's song ! We 're dance high school dance revue,,2015-02-21 14:28:57 -0800,,
201,569262225900359680,negative,1.0,Customer Service Issue,0.6733,Virgin America,,MaximWheatley,,0,VirginAmerica Your website I 'm try check !,,2015-02-21 14:27:45 -0800,"Washington, DC",Atlantic Time (Canada)
202,569261347688607744,positive,1.0,,,Virgin America,,carabubes,,0,"VirginAmerica do ! Thank quick response , apparently faster sit hold ; )",,2015-02-21 14:24:16 -0800,"Los Angeles, California",Central Time (US & Canada)
